"From","To","Alt Text","Real Dimensions (WxH)","Dimensions in Attributes (WxH)","Display Dimensions (WxH)","Potential Savings","Path Type","Link Path","Link Position","Link Origin","Size","Transferred"
"https://www.txsparks.com/blogs/construction-right-commercial-project/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/blogs/the-role-of-permits-and-inspections-in-construction-projects/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/blogs/prevent-construction-delay-north-texas/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/blogs/unlocking-the-potential-of-land-the-importance-of-land-entitlement-for-successful-development/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/blogs/interior-build-out-inspection-checklist-2/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/projects/shops-at-new-hope/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/blogs/commercial-land-for-business/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/projects/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/privacy-policy/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/blogs/discover-the-advantages-of-custom-home-construction-for-personalized-design/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/blogs/renovation-process-help-set-space-faster-efficiently/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/services/interior-build-out/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/blogs/underground-detention-cost-analysis/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/services/land-entitlement/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/news-events/paris-baguette-franchise-build-out-mckinney/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/blogs/comprehensive-feasibility-study-by-tx-sparks/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/services/land-development/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/terms/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/blogs/benefits-working-with-a-design-build-contractor/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/case-study/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/partner-program/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/blogs/top-challenges-in-land-development-and-how-to-overcome-them-3/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/blogs/value-engineering-design-phase/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/blogs/transform-land-challenges-opportunities/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/blogs/land-development-challenges-overcome/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/blogs/lien-waivers-real-estate/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/category/blogs/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/blogs/understanding-zoning-laws/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/blogs/benefits-of-hiring-local-contractors-frisco/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/blogs/navigating-phases-successful-commercial-project/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
